#	t		xZ		yZ		xR		yR		vxZ		vyZ		vxR		vyR		tr		tv		dt
96	81.815399	4.321247e-17	2.494873e-17	6.284508e+06	3.628361e+06	1.022810e-18	5.905192e-19	9.079985e+03	5.242332e+03	1.625523e+00	9.554188e-01	9.554188e-01
97	82.770821	4.418968e-17	2.551292e-17	6.293183e+06	3.633369e+06	1.033296e-18	5.965736e-19	9.073723e+03	5.238716e+03	1.627767e+00	9.584737e-01	9.584737e-01
98	83.729294	4.518007e-17	2.608472e-17	6.301880e+06	3.638390e+06	1.043787e-18	6.026307e-19	9.067457e+03	5.235099e+03	1.630016e+00	9.600049e-01	9.600049e-01
99	84.689301	4.618211e-17	2.666325e-17	6.310585e+06	3.643416e+06	1.054266e-18	6.086807e-19	9.061199e+03	5.231485e+03	1.632268e+00	9.630893e-01	9.630893e-01
100	85.652390	4.719746e-17	2.724947e-17	6.319312e+06	3.648455e+06	1.064750e-18	6.147334e-19	9.054938e+03	5.227871e+03	1.634525e+00	9.646352e-01	9.646352e-01
101	86.617027	4.822456e-17	2.784246e-17	6.328046e+06	3.653498e+06	1.075221e-18	6.207791e-19	9.048685e+03	5.224260e+03	1.636784e+00	9.677495e-01	9.677495e-01
102	87.584778	4.926510e-17	2.844322e-17	6.336803e+06	3.658553e+06	1.085698e-18	6.268276e-19	9.042428e+03	5.220647e+03	1.639049e+00	9.693104e-01	9.693104e-01
103	88.554085	5.031748e-17	2.905081e-17	6.345568e+06	3.663614e+06	1.096162e-18	6.328691e-19	9.036179e+03	5.217040e+03	1.641316e+00	9.724550e-01	9.724550e-01
104	89.526543	5.138345e-17	2.966624e-17	6.354356e+06	3.668687e+06	1.106631e-18	6.389135e-19	9.029927e+03	5.213430e+03	1.643589e+00	9.740311e-01	9.740311e-01
105	90.500572	5.246134e-17	3.028856e-17	6.363151e+06	3.673765e+06	1.117088e-18	6.449509e-19	9.023682e+03	5.209824e+03	1.645864e+00	9.772064e-01	9.772064e-01
106	91.477776	5.355297e-17	3.091881e-17	6.371969e+06	3.678856e+06	1.127550e-18	6.509913e-19	9.017434e+03	5.206217e+03	1.648145e+00	9.787980e-01	9.787980e-01
107	92.456573	5.465661e-17	3.155600e-17	6.380795e+06	3.683952e+06	1.138001e-18	6.570248e-19	9.011192e+03	5.202613e+03	1.650428e+00	9.820045e-01	9.820045e-01
108	93.438576	5.577414e-17	3.220120e-17	6.389644e+06	3.689061e+06	1.148456e-18	6.630613e-19	9.004948e+03	5.199008e+03	1.652717e+00	9.836118e-01	9.836118e-01
109	94.422188	5.690377e-17	3.285340e-17	6.398502e+06	3.694175e+06	1.158900e-18	6.690910e-19	8.998711e+03	5.195407e+03	1.655008e+00	9.868500e-01	9.868500e-01
110	95.409035	5.804743e-17	3.351369e-17	6.407382e+06	3.699302e+06	1.169349e-18	6.751238e-19	8.992471e+03	5.191804e+03	1.657305e+00	9.884732e-01	9.884732e-01
111	96.397507	5.920330e-17	3.418104e-17	6.416271e+06	3.704434e+06	1.179786e-18	6.811497e-19	8.986237e+03	5.188206e+03	1.659604e+00	9.917436e-01	9.917436e-01
112	97.389252	6.037335e-17	3.485656e-17	6.425183e+06	3.709579e+06	1.190229e-18	6.871789e-19	8.980001e+03	5.184605e+03	1.661909e+00	9.933829e-01	9.933829e-01
113	98.382637	6.155570e-17	3.553919e-17	6.434104e+06	3.714729e+06	1.200660e-18	6.932013e-19	8.973771e+03	5.181008e+03	1.664217e+00	9.966859e-01	9.966859e-01
114	99.379326	6.275238e-17	3.623010e-17	6.443048e+06	3.719893e+06	1.211097e-18	6.992269e-19	8.967538e+03	5.177410e+03	1.666530e+00	9.983416e-01	9.983416e-01
